timestamp,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l’eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies- Déchets,BioénergiesBiomasse,Bioénergies- Biogaz,Stockage batterie,Déstockage batteries,Eolien terrestre,Eolien offshore
2022-01-01 00:00:00,54615.0,51500.0,54200.0,89.0,14.0,2961.0,41560.0,3184.0,0.0,8719.0,-509.0,1248.0,-2589.0,25.0,188.0,-3330.0,-2033.0,-3200.0,5371.0,0.0,85.0,16.0,26.0,2152.0,621.0,162.0,6300.0,1439.0,980.0,554.0,349.0,345.0,0.0,0.0,0.0,0.0
2022-01-01 00:30:00,53983.0,50700.0,53300.0,102.0,13.0,2676.0,39434.0,3180.0,0.0,10213.0,-19.0,1247.0,-2769.0,28.0,188.0,-3330.0,-2033.0,-3200.0,5284.0,0.0,87.0,18.0,86.0,976.0,338.0,1275.0,6047.0,2494.0,1672.0,551.0,359.0,336.0,0.0,0.0,3180.0,0.0
2022-01-01 01:00:00,52076.0,49000.0,51500.0,102.0,14.0,2675.0,38697.0,3246.0,0.0,9019.0,-55.0,1252.0,-2788.0,29.0,177.0,-3330.0,-2033.0,-3200.0,5246.0,0.0,87.0,18.0,89.0,979.0,342.0,1266.0,5998.0,2388.0,633.0,557.0,356.0,339.0,0.0,0.0,3246.0,0.0
2022-01-01 01:30:00,52199.0,49400.0,52200.0,102.0,13.0,2680.0,38594.0,3264.0,0.0,9198.0,-75.0,1258.0,-2749.0,29.0,177.0,-3330.0,-2033.0,-3200.0,5234.0,0.0,87.0,18.0,89.0,985.0,341.0,1264.0,5951.0,2080.0,1167.0,563.0,349.0,345.0,0.0,0.0,3264.0,0.0
2022-01-01 02:00:00,51764.0,48700.0,51200.0,102.0,13.0,2664.0,38102.0,3136.0,0.0,9068.0,-498.0,1244.0,-1975.0,30.0,160.0,-3330.0,-2033.0,-3200.0,6953.0,0.0,87.0,18.0,90.0,985.0,332.0,1256.0,5901.0,2095.0,1072.0,564.0,345.0,335.0,0.0,0.0,3136.0,0.0
2022-01-01 02:30:00,51210.0,47200.0,50200.0,102.0,13.0,2679.0,38060.0,3117.0,0.0,7786.0,-707.0,1257.0,-1007.0,31.0,160.0,-3330.0,-2033.0,-3200.0,6881.0,0.0,87.0,18.0,86.0,990.0,339.0,1263.0,5787.0,1604.0,396.0,569.0,354.0,334.0,0.0,0.0,3117.0,0.0
2022-01-01 03:00:00,49398.0,45500.0,48500.0,102.0,13.0,2676.0,37287.0,3207.0,0.0,7025.0,-709.0,1247.0,-1355.0,32.0,766.0,-3145.0,-2033.0,-3179.0,6773.0,0.0,87.0,18.0,88.0,991.0,334.0,1263.0,5604.0,1279.0,142.0,566.0,344.0,336.0,0.0,0.0,3207.0,0.0
2022-01-01 03:30:00,48237.0,44400.0,47300.0,102.0,13.0,2681.0,37232.0,3326.0,0.0,6550.0,-2210.0,1248.0,-618.0,33.0,766.0,-3145.0,-2033.0,-3179.0,6773.0,0.0,87.0,18.0,88.0,992.0,340.0,1261.0,5613.0,782.0,155.0,567.0,348.0,332.0,0.0,0.0,3326.0,0.0
2022-01-01 04:00:00,47017.0,43400.0,46100.0,102.0,13.0,2680.0,36270.0,3390.0,0.0,6532.0,-2552.0,1256.0,-588.0,34.0,1000.0,-3145.0,-2033.0,-3169.0,5301.0,0.0,87.0,18.0,89.0,987.0,339.0,1266.0,5621.0,757.0,154.0,568.0,353.0,335.0,0.0,0.0,3390.0,0.0
2022-01-01 04:30:00,46237.0,42900.0,45300.0,102.0,13.0,2688.0,36479.0,3577.0,0.0,6354.0,-2725.0,1251.0,-1413.0,34.0,1000.0,-3145.0,-2033.0,-3169.0,4976.0,0.0,87.0,18.0,89.0,989.0,344.0,1266.0,5634.0,711.0,10.0,564.0,354.0,333.0,0.0,0.0,3577.0,0.0
2022-01-01 05:00:00,45779.0,42800.0,45100.0,102.0,13.0,2683.0,36313.0,3727.0,0.0,6368.0,-3178.0,1255.0,-1415.0,34.0,1000.0,-3145.0,-2033.0,-3200.0,5190.0,0.0,87.0,18.0,89.0,988.0,341.0,1265.0,5645.0,713.0,10.0,562.0,361.0,332.0,0.0,0.0,3727.0,0.0
2022-01-01 05:30:00,46018.0,42900.0,45100.0,102.0,13.0,2691.0,36830.0,3817.0,0.0,6338.0,-3366.0,1236.0,-1556.0,34.0,1000.0,-3145.0,-2033.0,-3200.0,5165.0,0.0,87.0,18.0,98.0,989.0,340.0,1266.0,5623.0,706.0,10.0,551.0,354.0,331.0,0.0,0.0,3817.0,0.0
2022-01-01 06:00:00,45983.0,43100.0,45200.0,102.0,13.0,2680.0,36983.0,3821.0,0.0,6362.0,-3717.0,1244.0,-1415.0,34.0,1000.0,-3145.0,-2033.0,-3200.0,5245.0,0.0,87.0,18.0,94.0,984.0,338.0,1265.0,5651.0,701.0,10.0,554.0,358.0,331.0,0.0,0.0,3821.0,0.0
2022-01-01 06:30:00,46538.0,43400.0,45700.0,103.0,13.0,2687.0,37526.0,3868.0,0.0,6532.0,-3714.0,1234.0,-1626.0,34.0,1000.0,-3145.0,-2033.0,-3200.0,4895.0,0.0,87.0,18.0,98.0,985.0,332.0,1272.0,5724.0,798.0,10.0,552.0,350.0,332.0,0.0,0.0,3868.0,0.0
2022-01-01 07:00:00,46698.0,43400.0,46100.0,102.0,12.0,2691.0,37417.0,4001.0,0.0,6547.0,-3717.0,1226.0,-1494.0,33.0,1000.0,-3006.0,-2033.0,-3200.0,4539.0,0.0,87.0,18.0,100.0,986.0,337.0,1268.0,5726.0,811.0,10.0,543.0,352.0,331.0,0.0,0.0,4001.0,0.0
2022-01-01 07:30:00,47225.0,43600.0,46400.0,102.0,13.0,2694.0,37545.0,4283.0,0.0,6510.0,-3466.0,1228.0,-1598.0,33.0,1000.0,-3006.0,-2033.0,-3200.0,3885.0,0.0,87.0,18.0,101.0,986.0,336.0,1271.0,5705.0,794.0,10.0,545.0,352.0,331.0,0.0,0.0,4283.0,0.0
2022-01-01 08:00:00,47689.0,43700.0,47100.0,103.0,13.0,2698.0,38499.0,4582.0,0.0,6517.0,-3059.0,1234.0,-2813.0,32.0,1000.0,-2912.0,-1962.0,-3165.0,3832.0,0.0,87.0,18.0,101.0,985.0,337.0,1275.0,5703.0,803.0,10.0,546.0,357.0,331.0,0.0,0.0,4582.0,0.0
2022-01-01 08:30:00,47913.0,43600.0,47400.0,102.0,12.0,2697.0,39463.0,4883.0,13.0,6421.0,-2998.0,1238.0,-3831.0,31.0,1000.0,-2912.0,-1962.0,-3165.0,3182.0,0.0,87.0,18.0,101.0,984.0,343.0,1269.0,5609.0,802.0,10.0,551.0,357.0,330.0,0.0,0.0,4883.0,0.0
2022-01-01 09:00:00,48239.0,43600.0,47300.0,102.0,12.0,2696.0,39599.0,4979.0,291.0,6561.0,-3227.0,1239.0,-3926.0,31.0,1000.0,-2692.0,-2022.0,-3194.0,2481.0,0.0,87.0,18.0,101.0,985.0,340.0,1270.0,5749.0,802.0,10.0,553.0,353.0,332.0,0.0,0.0,4979.0,0.0
2022-01-01 09:30:00,49103.0,44100.0,48200.0,102.0,12.0,2682.0,39944.0,5206.0,1061.0,6621.0,-3115.0,1228.0,-4553.0,30.0,1000.0,-2692.0,-2022.0,-3194.0,2431.0,0.0,87.0,18.0,101.0,984.0,328.0,1270.0,5869.0,742.0,10.0,540.0,355.0,333.0,0.0,0.0,5206.0,0.0
2022-01-01 10:00:00,49746.0,45000.0,48300.0,103.0,12.0,2686.0,39760.0,5195.0,2010.0,6645.0,-2866.0,1238.0,-4950.0,30.0,1000.0,-1816.0,-2033.0,-3196.0,326.0,0.0,88.0,18.0,100.0,986.0,329.0,1271.0,5893.0,741.0,10.0,546.0,359.0,332.0,0.0,0.0,5195.0,0.0
2022-01-01 10:30:00,50289.0,45900.0,48900.0,104.0,12.0,2672.0,40413.0,5153.0,2938.0,6443.0,-2805.0,1230.0,-5787.0,29.0,1000.0,-1816.0,-2033.0,-3196.0,426.0,0.0,88.0,18.0,100.0,981.0,322.0,1268.0,5872.0,561.0,10.0,540.0,354.0,335.0,0.0,0.0,5153.0,0.0
2022-01-01 11:00:00,50747.0,46300.0,49800.0,104.0,13.0,2750.0,40197.0,5063.0,3846.0,6507.0,-2847.0,1229.0,-6030.0,29.0,1000.0,-1245.0,-1965.0,-3178.0,-1836.0,0.0,88.0,18.0,100.0,980.0,403.0,1267.0,5880.0,617.0,10.0,542.0,350.0,337.0,0.0,0.0,5063.0,0.0
2022-01-01 11:30:00,51389.0,47400.0,50000.0,103.0,12.0,2665.0,40857.0,4804.0,4552.0,6644.0,-2737.0,1221.0,-6646.0,28.0,1000.0,-1245.0,-1965.0,-3178.0,-1836.0,0.0,88.0,18.0,99.0,981.0,318.0,1267.0,5896.0,738.0,10.0,529.0,355.0,337.0,0.0,0.0,4804.0,0.0
2022-01-01 12:00:00,52041.0,49300.0,51400.0,103.0,12.0,2744.0,41028.0,4487.0,5049.0,6719.0,-2566.0,1218.0,-6670.0,28.0,720.0,-2044.0,-1876.0,-2675.0,-1432.0,0.0,88.0,18.0,99.0,981.0,401.0,1263.0,5893.0,815.0,10.0,529.0,350.0,339.0,0.0,0.0,4487.0,0.0
2022-01-01 12:30:00,53133.0,48800.0,51800.0,103.0,13.0,2763.0,41048.0,3990.0,5390.0,7171.0,-2135.0,1217.0,-6342.0,27.0,720.0,-2044.0,-1876.0,-2675.0,-1332.0,0.0,88.0,18.0,103.0,979.0,421.0,1260.0,5942.0,1219.0,10.0,524.0,354.0,338.0,0.0,0.0,3990.0,0.0
2022-01-01 13:00:00,53667.0,50700.0,52700.0,103.0,12.0,2739.0,40811.0,3562.0,5473.0,7193.0,-1607.0,1209.0,-5741.0,27.0,534.0,-3007.0,-1632.0,-2514.0,-1516.0,0.0,88.0,18.0,101.0,981.0,395.0,1264.0,5978.0,1205.0,10.0,522.0,349.0,338.0,0.0,0.0,3562.0,0.0
2022-01-01 13:30:00,52086.0,48000.0,50300.0,103.0,13.0,2741.0,40927.0,3259.0,5327.0,7352.0,-1608.0,1211.0,-7152.0,27.0,534.0,-3007.0,-1632.0,-2514.0,-1616.0,0.0,88.0,18.0,100.0,979.0,407.0,1254.0,5970.0,1228.0,154.0,520.0,354.0,337.0,0.0,0.0,3259.0,0.0
2022-01-01 14:00:00,50587.0,46700.0,49000.0,104.0,13.0,2635.0,40928.0,3086.0,5040.0,7356.0,-1445.0,1200.0,-8245.0,27.0,10.0,-2689.0,-2033.0,-3198.0,-2585.0,0.0,88.0,18.0,100.0,973.0,328.0,1234.0,5955.0,1245.0,156.0,522.0,342.0,336.0,0.0,0.0,3086.0,0.0
2022-01-01 14:30:00,49222.0,46300.0,48800.0,103.0,12.0,2632.0,41159.0,2849.0,4473.0,7351.0,-491.0,1207.0,-9987.0,27.0,10.0,-2689.0,-2033.0,-3198.0,-2674.0,0.0,88.0,18.0,99.0,972.0,337.0,1223.0,5881.0,1297.0,172.0,528.0,344.0,335.0,0.0,0.0,2849.0,0.0
2022-01-01 15:00:00,48037.0,44600.0,47000.0,103.0,13.0,2616.0,41155.0,2569.0,3765.0,7311.0,-265.0,1211.0,-10357.0,27.0,198.0,-987.0,-2033.0,-3200.0,-5190.0,0.0,88.0,18.0,100.0,969.0,322.0,1225.0,5854.0,1262.0,195.0,530.0,346.0,335.0,0.0,0.0,2569.0,0.0
2022-01-01 15:30:00,47395.0,44100.0,46500.0,103.0,13.0,2625.0,41286.0,2536.0,2849.0,7831.0,-110.0,1225.0,-10882.0,27.0,198.0,-987.0,-2033.0,-3200.0,-5226.0,0.0,88.0,18.0,101.0,968.0,328.0,1228.0,5881.0,1334.0,615.0,548.0,341.0,335.0,0.0,0.0,2536.0,0.0
2022-01-01 16:00:00,46819.0,43700.0,46000.0,103.0,13.0,2649.0,41268.0,2778.0,1885.0,7874.0,-111.0,1209.0,-10768.0,28.0,214.0,-1283.0,-2033.0,-3200.0,-4585.0,0.0,88.0,18.0,102.0,968.0,329.0,1251.0,5899.0,1401.0,575.0,533.0,340.0,336.0,0.0,0.0,2778.0,0.0
2022-01-01 16:30:00,46837.0,43800.0,45900.0,103.0,12.0,2659.0,41365.0,3073.0,996.0,8374.0,-75.0,1209.0,-10797.0,28.0,214.0,-1283.0,-2033.0,-3200.0,-4585.0,0.0,87.0,18.0,102.0,972.0,336.0,1250.0,5892.0,1524.0,958.0,528.0,345.0,336.0,0.0,0.0,3073.0,0.0
2022-01-01 17:00:00,47345.0,45000.0,46900.0,103.0,12.0,2670.0,41481.0,3576.0,303.0,8994.0,-29.0,1191.0,-10875.0,27.0,-257.0,-1518.0,-2033.0,-3199.0,-2720.0,0.0,87.0,18.0,102.0,973.0,340.0,1255.0,5995.0,1730.0,1268.0,509.0,345.0,337.0,0.0,0.0,3576.0,0.0
2022-01-01 17:30:00,49719.0,47600.0,49300.0,103.0,12.0,2662.0,41826.0,4118.0,21.0,9787.0,-21.0,1203.0,-9907.0,27.0,-257.0,-1518.0,-2033.0,-3199.0,-2764.0,0.0,87.0,18.0,103.0,975.0,330.0,1254.0,6140.0,1865.0,1783.0,523.0,344.0,335.0,0.0,0.0,4118.0,0.0
2022-01-01 18:00:00,52094.0,49600.0,51000.0,103.0,12.0,2664.0,42157.0,4615.0,3.0,10719.0,-21.0,1201.0,-9272.0,26.0,-526.0,-2913.0,-2033.0,-2753.0,-647.0,0.0,87.0,18.0,102.0,975.0,329.0,1258.0,6271.0,2298.0,2149.0,520.0,346.0,335.0,0.0,0.0,4615.0,0.0
2022-01-01 18:30:00,53619.0,50600.0,51800.0,103.0,13.0,2629.0,42249.0,5006.0,1.0,11025.0,-61.0,1209.0,-8468.0,25.0,-526.0,-2913.0,-2033.0,-2753.0,-26.0,0.0,87.0,18.0,103.0,974.0,289.0,1262.0,6362.0,2525.0,2138.0,523.0,348.0,337.0,0.0,0.0,5006.0,0.0
2022-01-01 19:00:00,54887.0,51800.0,52800.0,103.0,12.0,2679.0,42306.0,5280.0,0.0,11334.0,-76.0,1198.0,-7864.0,25.0,95.0,-3237.0,-2033.0,-3196.0,1488.0,0.0,87.0,18.0,103.0,976.0,332.0,1268.0,6461.0,2635.0,2238.0,517.0,344.0,337.0,0.0,0.0,5280.0,0.0
2022-01-01 19:30:00,55467.0,52400.0,53200.0,103.0,12.0,2640.0,42248.0,5268.0,0.0,10842.0,-77.0,1205.0,-6686.0,26.0,95.0,-3237.0,-2033.0,-3196.0,2343.0,0.0,87.0,18.0,104.0,977.0,291.0,1267.0,6499.0,2210.0,2133.0,525.0,344.0,335.0,0.0,0.0,5268.0,0.0
2022-01-01 20:00:00,55009.0,52200.0,53200.0,103.0,13.0,2645.0,41731.0,5177.0,0.0,10512.0,-73.0,1208.0,-6222.0,26.0,-462.0,-3237.0,-2033.0,-3020.0,1721.0,0.0,87.0,18.0,104.0,978.0,291.0,1273.0,6529.0,2494.0,1489.0,525.0,347.0,335.0,0.0,0.0,5177.0,0.0
2022-01-01 20:30:00,54139.0,51800.0,53000.0,103.0,12.0,2681.0,41549.0,5253.0,0.0,10306.0,-26.0,1210.0,-6864.0,26.0,-462.0,-3237.0,-2033.0,-3020.0,2252.0,0.0,87.0,18.0,104.0,977.0,329.0,1271.0,6397.0,2354.0,1556.0,525.0,350.0,335.0,0.0,0.0,5253.0,0.0
2022-01-01 21:00:00,53359.0,50700.0,52100.0,103.0,12.0,2655.0,41368.0,5426.0,0.0,9331.0,-26.0,1219.0,-6639.0,27.0,-141.0,-3237.0,-2033.0,-3200.0,1342.0,0.0,87.0,18.0,104.0,980.0,297.0,1274.0,6233.0,2188.0,910.0,530.0,353.0,335.0,0.0,0.0,5426.0,0.0
2022-01-01 21:30:00,52528.0,49500.0,50600.0,103.0,12.0,2775.0,41445.0,5496.0,0.0,9201.0,-444.0,1211.0,-7180.0,27.0,-141.0,-3237.0,-2033.0,-3200.0,1606.0,0.0,87.0,18.0,104.0,980.0,423.0,1269.0,6281.0,2003.0,918.0,522.0,352.0,336.0,0.0,0.0,5496.0,0.0
2022-01-01 22:00:00,51645.0,48500.0,49200.0,103.0,11.0,2852.0,40984.0,5484.0,0.0,8611.0,-444.0,1215.0,-7082.0,28.0,-433.0,-3237.0,-2033.0,-3200.0,1907.0,0.0,87.0,18.0,104.0,982.0,495.0,1272.0,6238.0,1793.0,581.0,527.0,351.0,337.0,0.0,0.0,5484.0,0.0
2022-01-01 22:30:00,52378.0,49800.0,50500.0,103.0,12.0,2880.0,41169.0,5275.0,0.0,8884.0,-443.0,1214.0,-6631.0,28.0,-433.0,-3237.0,-2033.0,-3200.0,3021.0,0.0,87.0,18.0,104.0,982.0,523.0,1272.0,6238.0,1675.0,971.0,529.0,346.0,339.0,0.0,0.0,5275.0,0.0
2022-01-01 23:00:00,54413.0,52200.0,52800.0,103.0,11.0,2901.0,41285.0,5337.0,0.0,9203.0,-443.0,1214.0,-5109.0,28.0,441.0,-3237.0,-2033.0,-3152.0,2771.0,0.0,87.0,18.0,103.0,982.0,545.0,1271.0,6284.0,1730.0,1190.0,528.0,348.0,337.0,0.0,0.0,5337.0,0.0
2022-01-01 23:30:00,53863.0,51800.0,52500.0,103.0,12.0,2907.0,41117.0,5363.0,0.0,8600.0,-443.0,1213.0,-4921.0,29.0,441.0,-3237.0,-2033.0,-3152.0,3573.0,0.0,87.0,18.0,103.0,981.0,552.0,1271.0,6184.0,1601.0,815.0,531.0,346.0,336.0,0.0,0.0,5363.0,0.0
2022-01-02 00:00:00,53693.0,52100.0,52800.0,103.0,12.0,2906.0,40655.0,5341.0,0.0,8281.0,-436.0,1220.0,-4294.0,29.0,970.0,-3191.0,-2033.0,-3153.0,3039.0,0.0,88.0,18.0,104.0,980.0,553.0,1270.0,6133.0,1432.0,716.0,533.0,351.0,335.0,0.0,0.0,5341.0,0.0
2022-01-02 00:30:00,52423.0,50500.0,51200.0,103.0,11.0,2918.0,40041.0,5318.0,0.0,7432.0,-471.0,1206.0,-4048.0,30.0,970.0,-3191.0,-2033.0,-3153.0,3148.0,0.0,88.0,18.0,103.0,980.0,566.0,1268.0,6084.0,1073.0,275.0,523.0,346.0,336.0,0.0,0.0,5318.0,0.0
2022-01-02 01:00:00,50290.0,48500.0,49400.0,103.0,12.0,2897.0,38548.0,5495.0,0.0,7084.0,-806.0,1213.0,-4172.0,31.0,187.0,-3191.0,-2033.0,-3131.0,4667.0,0.0,88.0,18.0,104.0,977.0,551.0,1265.0,6074.0,987.0,23.0,529.0,348.0,335.0,0.0,0.0,5495.0,0.0
2022-01-02 01:30:00,50257.0,49600.0,50100.0,103.0,11.0,2916.0,38951.0,5512.0,0.0,6847.0,-1935.0,1198.0,-3258.0,31.0,187.0,-3191.0,-2033.0,-3131.0,4967.0,0.0,88.0,18.0,104.0,980.0,566.0,1266.0,6090.0,746.0,11.0,529.0,333.0,336.0,0.0,0.0,5512.0,0.0
2022-01-02 02:00:00,49789.0,49300.0,49800.0,106.0,11.0,2918.0,38964.0,5620.0,0.0,6958.0,-2501.0,1201.0,-3400.0,32.0,820.0,-3191.0,-2033.0,-3044.0,3902.0,0.0,88.0,20.0,105.0,982.0,566.0,1266.0,6041.0,719.0,198.0,534.0,334.0,332.0,0.0,0.0,5620.0,0.0
2022-01-02 02:30:00,49264.0,47700.0,48200.0,106.0,9.0,2925.0,39193.0,5846.0,0.0,6307.0,-2930.0,1194.0,-3294.0,32.0,820.0,-3191.0,-2033.0,-3044.0,3902.0,0.0,88.0,21.0,105.0,982.0,572.0,1266.0,5878.0,419.0,10.0,527.0,334.0,332.0,0.0,0.0,5846.0,0.0
2022-01-02 03:00:00,47509.0,46300.0,46600.0,106.0,8.0,2918.0,37972.0,5993.0,0.0,6250.0,-3113.0,1192.0,-3730.0,33.0,534.0,-3098.0,-2033.0,-2700.0,3881.0,0.0,88.0,21.0,104.0,983.0,565.0,1266.0,5759.0,481.0,10.0,525.0,334.0,332.0,0.0,0.0,5993.0,0.0
2022-01-02 03:30:00,46465.0,45500.0,45500.0,106.0,9.0,2914.0,36584.0,6229.0,0.0,6171.0,-3157.0,1185.0,-3487.0,34.0,534.0,-3098.0,-2033.0,-2700.0,3881.0,0.0,88.0,21.0,104.0,982.0,561.0,1266.0,5730.0,431.0,10.0,526.0,327.0,332.0,0.0,0.0,6229.0,0.0
2022-01-02 04:00:00,45505.0,44900.0,44600.0,106.0,11.0,2895.0,36005.0,6417.0,0.0,6110.0,-3446.0,1184.0,-3690.0,34.0,677.0,-3098.0,-2033.0,-2982.0,3237.0,0.0,88.0,21.0,104.0,982.0,545.0,1264.0,5668.0,432.0,10.0,524.0,328.0,332.0,0.0,0.0,6417.0,0.0
2022-01-02 04:30:00,45202.0,44700.0,44300.0,106.0,11.0,2894.0,36068.0,6885.0,0.0,6060.0,-3505.0,1184.0,-4411.0,34.0,677.0,-3098.0,-2033.0,-2982.0,3037.0,0.0,88.0,21.0,105.0,982.0,543.0,1264.0,5592.0,459.0,10.0,524.0,329.0,330.0,0.0,0.0,6885.0,0.0
2022-01-02 05:00:00,44923.0,44300.0,43900.0,106.0,10.0,2895.0,36161.0,7117.0,0.0,6055.0,-3735.0,1192.0,-4790.0,34.0,866.0,-3098.0,-2033.0,-3063.0,2827.0,0.0,88.0,21.0,104.0,982.0,544.0,1265.0,5574.0,471.0,10.0,528.0,330.0,333.0,0.0,0.0,7117.0,0.0
2022-01-02 05:30:00,45419.0,44600.0,44600.0,106.0,9.0,2887.0,36162.0,7590.0,0.0,6065.0,-3733.0,1176.0,-4754.0,33.0,866.0,-3098.0,-2033.0,-3063.0,2677.0,0.0,88.0,21.0,104.0,982.0,536.0,1265.0,5589.0,466.0,10.0,518.0,324.0,333.0,0.0,0.0,7590.0,0.0
2022-01-02 06:00:00,45560.0,45100.0,44700.0,106.0,9.0,2896.0,36210.0,8249.0,0.0,6078.0,-3726.0,1176.0,-5354.0,33.0,970.0,-3098.0,-2033.0,-3194.0,2764.0,0.0,88.0,21.0,104.0,980.0,546.0,1266.0,5594.0,474.0,10.0,517.0,327.0,332.0,0.0,0.0,8249.0,0.0
2022-01-02 06:30:00,46513.0,46100.0,45400.0,106.0,9.0,2854.0,36107.0,8696.0,0.0,6157.0,-3495.0,1187.0,-5020.0,32.0,970.0,-3098.0,-2033.0,-3194.0,2589.0,0.0,88.0,21.0,104.0,980.0,496.0,1274.0,5646.0,501.0,10.0,521.0,334.0,332.0,0.0,0.0,8696.0,0.0
2022-01-02 07:00:00,46911.0,46400.0,45900.0,106.0,10.0,2848.0,36273.0,9314.0,0.0,6163.0,-3484.0,1191.0,-5429.0,32.0,625.0,-3098.0,-2033.0,-3200.0,3770.0,0.0,88.0,21.0,104.0,980.0,489.0,1275.0,5654.0,500.0,10.0,518.0,342.0,331.0,0.0,0.0,9314.0,0.0
2022-01-02 07:30:00,47743.0,47200.0,46400.0,101.0,11.0,2867.0,35951.0,9615.0,0.0,6064.0,-3500.0,1182.0,-4464.0,32.0,625.0,-3098.0,-2033.0,-3200.0,3620.0,0.0,88.0,16.0,103.0,979.0,511.0,1274.0,5573.0,481.0,10.0,516.0,339.0,327.0,0.0,0.0,9615.0,0.0
2022-01-02 08:00:00,48447.0,48000.0,47300.0,100.0,10.0,2674.0,36286.0,9816.0,0.0,6095.0,-3501.0,1191.0,-4142.0,30.0,269.0,-3283.0,-2033.0,-3200.0,3400.0,0.0,87.0,15.0,99.0,979.0,327.0,1268.0,5598.0,487.0,10.0,514.0,347.0,330.0,0.0,0.0,9816.0,0.0
2022-01-02 08:30:00,49083.0,48400.0,47900.0,100.0,10.0,2678.0,36988.0,9972.0,11.0,6128.0,-3153.0,1187.0,-4753.0,30.0,269.0,-3283.0,-2033.0,-3200.0,3200.0,0.0,87.0,15.0,100.0,974.0,331.0,1273.0,5577.0,541.0,10.0,511.0,346.0,329.0,0.0,0.0,9972.0,0.0
2022-01-02 09:00:00,49787.0,49100.0,48800.0,104.0,10.0,2660.0,37216.0,10141.0,122.0,6236.0,-2872.0,1190.0,-4937.0,29.0,786.0,-3283.0,-2033.0,-3200.0,1093.0,0.0,87.0,19.0,95.0,964.0,335.0,1267.0,5644.0,582.0,10.0,516.0,345.0,329.0,0.0,0.0,10141.0,0.0
2022-01-02 09:30:00,51300.0,50400.0,49900.0,104.0,11.0,2665.0,37790.0,10267.0,462.0,6383.0,-2397.0,1194.0,-5094.0,28.0,786.0,-3283.0,-2033.0,-3200.0,1093.0,0.0,87.0,19.0,95.0,965.0,334.0,1271.0,5722.0,651.0,10.0,515.0,349.0,330.0,0.0,0.0,10267.0,0.0
2022-01-02 10:00:00,52471.0,51200.0,51300.0,104.0,11.0,2691.0,38712.0,10178.0,951.0,6603.0,-2358.0,1194.0,-5534.0,28.0,281.0,-3283.0,-2033.0,-3200.0,1737.0,0.0,87.0,19.0,100.0,986.0,333.0,1272.0,5911.0,682.0,10.0,517.0,346.0,331.0,0.0,0.0,10178.0,0.0
2022-01-02 10:30:00,53536.0,51700.0,52100.0,104.0,11.0,2688.0,38508.0,10129.0,1467.0,6922.0,-2070.0,1189.0,-5326.0,27.0,281.0,-3283.0,-2033.0,-3200.0,1987.0,0.0,88.0,19.0,99.0,986.0,335.0,1268.0,5921.0,991.0,11.0,517.0,346.0,326.0,0.0,0.0,10129.0,0.0
2022-01-02 11:00:00,54259.0,52000.0,53000.0,105.0,10.0,2680.0,39120.0,9995.0,2021.0,6740.0,-2070.0,1194.0,-5452.0,27.0,-258.0,-3191.0,-1965.0,-3200.0,1029.0,0.0,87.0,20.0,98.0,987.0,328.0,1267.0,5901.0,828.0,11.0,519.0,348.0,326.0,0.0,0.0,9995.0,0.0
2022-01-02 11:30:00,54930.0,52800.0,53500.0,104.0,10.0,2685.0,39856.0,9843.0,2435.0,7727.0,-1906.0,1195.0,-6933.0,26.0,-258.0,-3191.0,-1965.0,-3200.0,1164.0,0.0,87.0,19.0,98.0,983.0,336.0,1268.0,6046.0,875.0,806.0,516.0,349.0,329.0,0.0,0.0,9843.0,0.0
2022-01-02 12:00:00,56171.0,54300.0,55600.0,105.0,9.0,2685.0,40328.0,10042.0,2712.0,7737.0,-1839.0,1194.0,-6717.0,25.0,-2.0,-3191.0,-1887.0,-3091.0,2193.0,0.0,87.0,19.0,102.0,979.0,336.0,1266.0,6036.0,807.0,893.0,513.0,349.0,331.0,0.0,0.0,10042.0,0.0
2022-01-02 12:30:00,57802.0,54300.0,55400.0,104.0,10.0,2677.0,40397.0,10212.0,2971.0,7779.0,-2050.0,1200.0,-5414.0,25.0,-2.0,-3191.0,-1887.0,-3091.0,2423.0,0.0,87.0,19.0,102.0,975.0,334.0,1266.0,6039.0,769.0,972.0,514.0,355.0,331.0,0.0,0.0,10212.0,0.0
2022-01-02 13:00:00,58546.0,56500.0,57300.0,105.0,9.0,2677.0,40694.0,10811.0,3048.0,7867.0,-2039.0,1199.0,-5737.0,25.0,-783.0,-3191.0,-1651.0,-3097.0,964.0,0.0,87.0,20.0,102.0,973.0,334.0,1268.0,6050.0,769.0,1048.0,516.0,347.0,336.0,0.0,0.0,10811.0,0.0
